Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Math,Math,11,Interpreting Functions,A2.IF.A.2,Translate between equivalent forms of functions.
Missouri Learning Standards: Math,Math,12,Interpreting Functions,A2.IF.A.2,Translate between equivalent forms of functions.
Missouri Learning Standards: Math,Math,9,Building Functions,A2.BF.A,Create new functions from existing functions.
Missouri Learning Standards: Math,Math,10,Building Functions,A2.BF.A,Create new functions from existing functions.
Missouri Learning Standards: Math,Math,11,Building Functions,A2.BF.A,Create new functions from existing functions.
Missouri Learning Standards: Math,Math,12,Building Functions,A2.BF.A,Create new functions from existing functions.
Missouri Learning Standards: Math,Math,9,Building Functions,A2.BF.A.1,Create new functions by applying the four arithmetic operations and composition of functions (modifying the domain and range as necessary).
Missouri Learning Standards: Math,Math,10,Building Functions,A2.BF.A.1,Create new functions by applying the four arithmetic operations and composition of functions (modifying the domain and range as necessary).
Missouri Learning Standards: Math,Math,11,Building Functions,A2.BF.A.1,Create new functions by applying the four arithmetic operations and composition of functions (modifying the domain and range as necessary).
Missouri Learning Standards: Math,Math,12,Building Functions,A2.BF.A.1,Create new functions by applying the four arithmetic operations and composition of functions (modifying the domain and range as necessary).
Missouri Learning Standards: Math,Math,9,Building Functions,A2.BF.A.2,"Derive inverses of functions, and compose the inverse with the original function to show that the functions are inverses."
Missouri Learning Standards: Math,Math,10,Building Functions,A2.BF.A.2,"Derive inverses of functions, and compose the inverse with the original function to show that the functions are inverses."
Missouri Learning Standards: Math,Math,11,Building Functions,A2.BF.A.2,"Derive inverses of functions, and compose the inverse with the original function to show that the functions are inverses."
Missouri Learning Standards: Math,Math,12,Building Functions,A2.BF.A.2,"Derive inverses of functions, and compose the inverse with the original function to show that the functions are inverses."
Missouri Learning Standards: Math,Math,9,Building Functions,A2.BF.A.3,"Describe the effects of transformations algebraically and graphically, creating vertical and horizontal translations, vertical and horizontal reflections and dilations (expansions/compressions) for linear, quadratic, cubic, square and cube root, absolute value, exponential and logarithmic functions."
Missouri Learning Standards: Math,Math,10,Building Functions,A2.BF.A.3,"Describe the effects of transformations algebraically and graphically, creating vertical and horizontal translations, vertical and horizontal reflections and dilations (expansions/compressions) for linear, quadratic, cubic, square and cube root, absolute value, exponential and logarithmic functions."
Missouri Learning Standards: Math,Math,11,Building Functions,A2.BF.A.3,"Describe the effects of transformations algebraically and graphically, creating vertical and horizontal translations, vertical and horizontal reflections and dilations (expansions/compressions) for linear, quadratic, cubic, square and cube root, absolute value, exponential and logarithmic functions."
Missouri Learning Standards: Math,Math,12,Building Functions,A2.BF.A.3,"Describe the effects of transformations algebraically and graphically, creating vertical and horizontal translations, vertical and horizontal reflections and dilations (expansions/compressions) for linear, quadratic, cubic, square and cube root, absolute value, exponential and logarithmic functions."
Missouri Learning Standards: Math,Math,9,Modelling Functions,A2.FM.A,Use functions to model real-world problems.
Missouri Learning Standards: Math,Math,10,Modelling Functions,A2.FM.A,Use functions to model real-world problems.
Missouri Learning Standards: Math,Math,11,Modelling Functions,A2.FM.A,Use functions to model real-world problems.
Missouri Learning Standards: Math,Math,12,Modelling Functions,A2.FM.A,Use functions to model real-world problems.
Missouri Learning Standards: Math,Math,9,Modelling Functions,A2.FM.A.1,Create functions and use them to solve applications of quadratic and exponential function modeling problems.
Missouri Learning Standards: Math,Math,10,Modelling Functions,A2.FM.A.1,Create functions and use them to solve applications of quadratic and exponential function modeling problems.
Missouri Learning Standards: Math,Math,11,Modelling Functions,A2.FM.A.1,Create functions and use them to solve applications of quadratic and exponential function modeling problems.
Missouri Learning Standards: Math,Math,12,Modelling Functions,A2.FM.A.1,Create functions and use them to solve applications of quadratic and exponential function modeling problems.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A,Make inferences and justify conclusions.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A,Make inferences and justify conclusions.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A,Make inferences and justify conclusions.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A,Make inferences and justify conclusions.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.1,Analyze how random sampling could be used to make inferences about population parameters.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.1,Analyze how random sampling could be used to make inferences about population parameters.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.1,Analyze how random sampling could be used to make inferences about population parameters.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.1,Analyze how random sampling could be used to make inferences about population parameters.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.2,Determine whether a specified model is consistent with a given data set.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.2,Determine whether a specified model is consistent with a given data set.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.2,Determine whether a specified model is consistent with a given data set.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.2,Determine whether a specified model is consistent with a given data set.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.3,"Describe and explain the purposes, relationship to randomization and differences, among sample surveys, experiments and observational studies."
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.3,"Describe and explain the purposes, relationship to randomization and differences, among sample surveys, experiments and observational studies."
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.3,"Describe and explain the purposes, relationship to randomization and differences, among sample surveys, experiments and observational studies."
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.3,"Describe and explain the purposes, relationship to randomization and differences, among sample surveys, experiments and observational studies."
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.4,Use data from a sample to estimate characteristics of the population and recognize the meaning of the margin of error in these estimates.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.4,Use data from a sample to estimate characteristics of the population and recognize the meaning of the margin of error in these estimates.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.4,Use data from a sample to estimate characteristics of the population and recognize the meaning of the margin of error in these estimates.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.4,Use data from a sample to estimate characteristics of the population and recognize the meaning of the margin of error in these estimates.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.5,Describe and explain how the relative sizes of a sample and the population affect the margin of error of predictions.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.5,Describe and explain how the relative sizes of a sample and the population affect the margin of error of predictions.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.5,Describe and explain how the relative sizes of a sample and the population affect the margin of error of predictions.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.5,Describe and explain how the relative sizes of a sample and the population affect the margin of error of predictions.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.6,Analyze decisions and strategies using probability concepts.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.6,Analyze decisions and strategies using probability concepts.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.6,Analyze decisions and strategies using probability concepts.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.6,Analyze decisions and strategies using probability concepts.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.A.7,Evaluate reports based on data.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.A.7,Evaluate reports based on data.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.A.7,Evaluate reports based on data.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.A.7,Evaluate reports based on data.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.B,Fit a data set to a normal distribution.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.B,Fit a data set to a normal distribution.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.B,Fit a data set to a normal distribution.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.B,Fit a data set to a normal distribution.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.B.8,Know and use the characteristics of normally distributed data sets; predict what percentage of the data will be above or below a given value that is a multiple of standard deviations above or below the mean.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.B.8,Know and use the characteristics of normally distributed data sets; predict what percentage of the data will be above or below a given value that is a multiple of standard deviations above or below the mean.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.B.8,Know and use the characteristics of normally distributed data sets; predict what percentage of the data will be above or below a given value that is a multiple of standard deviations above or below the mean.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.B.8,Know and use the characteristics of normally distributed data sets; predict what percentage of the data will be above or below a given value that is a multiple of standard deviations above or below the mean.
Missouri Learning Standards: Math,Math,9,Data and Statistics,A2.DS.B.9,Fit a data set to a distribution using its mean and standard deviation to determine whether the data is approximately normally distributed.
Missouri Learning Standards: Math,Math,10,Data and Statistics,A2.DS.B.9,Fit a data set to a distribution using its mean and standard deviation to determine whether the data is approximately normally distributed.
Missouri Learning Standards: Math,Math,11,Data and Statistics,A2.DS.B.9,Fit a data set to a distribution using its mean and standard deviation to determine whether the data is approximately normally distributed.
Missouri Learning Standards: Math,Math,12,Data and Statistics,A2.DS.B.9,Fit a data set to a distribution using its mean and standard deviation to determine whether the data is approximately normally distributed.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.A,Experiment with transformations in the plane.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.A,Experiment with transformations in the plane.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.A,Experiment with transformations in the plane.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.A,Experiment with transformations in the plane.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.A.1,"Define angle, circle, perpendicular line, parallel line, line segment and ray based on the undefined notions of point, line, distance along a line and distance around a circular arc."
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.A.1,"Define angle, circle, perpendicular line, parallel line, line segment and ray based on the undefined notions of point, line, distance along a line and distance around a circular arc."
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.A.1,"Define angle, circle, perpendicular line, parallel line, line segment and ray based on the undefined notions of point, line, distance along a line and distance around a circular arc."
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.A.1,"Define angle, circle, perpendicular line, parallel line, line segment and ray based on the undefined notions of point, line, distance along a line and distance around a circular arc."
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.A.2,"Represent transformations in the plane, and describe them as functions that take points in the plane as inputs and give other points as outputs."
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.A.2,"Represent transformations in the plane, and describe them as functions that take points in the plane as inputs and give other points as outputs."
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.A.2,"Represent transformations in the plane, and describe them as functions that take points in the plane as inputs and give other points as outputs."
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.A.2,"Represent transformations in the plane, and describe them as functions that take points in the plane as inputs and give other points as outputs."
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.A.3,Describe the rotational symmetry and lines of symmetry of two-dimensional figures.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.A.3,Describe the rotational symmetry and lines of symmetry of two-dimensional figures.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.A.3,Describe the rotational symmetry and lines of symmetry of two-dimensional figures.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.A.3,Describe the rotational symmetry and lines of symmetry of two-dimensional figures.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.A.4,"Develop definitions of rotations, reflections and translations in terms of angles, circles, perpendicular lines, parallel lines and line segments."
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.A.4,"Develop definitions of rotations, reflections and translations in terms of angles, circles, perpendicular lines, parallel lines and line segments."
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.A.4,"Develop definitions of rotations, reflections and translations in terms of angles, circles, perpendicular lines, parallel lines and line segments."
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.A.4,"Develop definitions of rotations, reflections and translations in terms of angles, circles, perpendicular lines, parallel lines and line segments."
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.A.5,"Demonstrate the ability to rotate, reflect or translate a figure, and determine a possible sequence of transformations between two congruent figures."
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.A.5,"Demonstrate the ability to rotate, reflect or translate a figure, and determine a possible sequence of transformations between two congruent figures."
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.A.5,"Demonstrate the ability to rotate, reflect or translate a figure, and determine a possible sequence of transformations between two congruent figures."
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.A.5,"Demonstrate the ability to rotate, reflect or translate a figure, and determine a possible sequence of transformations between two congruent figures."
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.B,Understand congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.B,Understand congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.B,Understand congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.B,Understand congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.B.6,Develop the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.B.6,Develop the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.B.6,Develop the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.B.6,Develop the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.B.7,Develop the criteria for triangle congruence from the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.B.7,Develop the criteria for triangle congruence from the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.B.7,Develop the criteria for triangle congruence from the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.B.7,Develop the criteria for triangle congruence from the definition of congruence in terms of rigid motions.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.C,Prove geometric theorems.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.C,Prove geometric theorems.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.C,Prove geometric theorems.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.C,Prove geometric theorems.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.C.8,Prove theorems about lines and angles.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.C.8,Prove theorems about lines and angles.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.C.8,Prove theorems about lines and angles.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.C.8,Prove theorems about lines and angles.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.C.9,Prove theorems about triangles.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.C.9,Prove theorems about triangles.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.C.9,Prove theorems about triangles.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.C.9,Prove theorems about triangles.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.C.10,Prove theorems about polygons.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.C.10,Prove theorems about polygons.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.C.10,Prove theorems about polygons.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.C.10,Prove theorems about polygons.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.D,Make geometric constructions.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.D,Make geometric constructions.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.D,Make geometric constructions.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.D,Make geometric constructions.
Missouri Learning Standards: Math,Math,9,Congruence,G.CO.D.11,Construct geometric figures using various tools and methods.
Missouri Learning Standards: Math,Math,10,Congruence,G.CO.D.11,Construct geometric figures using various tools and methods.
Missouri Learning Standards: Math,Math,11,Congruence,G.CO.D.11,Construct geometric figures using various tools and methods.
Missouri Learning Standards: Math,Math,12,Congruence,G.CO.D.11,Construct geometric figures using various tools and methods.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.A,Understand similarity in terms of similarity transformations.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.A,Understand similarity in terms of similarity transformations.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.A,Understand similarity in terms of similarity transformations.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.A,Understand similarity in terms of similarity transformations.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.1,Construct and analyze scale changes of geometric figures.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.1,Construct and analyze scale changes of geometric figures.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.1,Construct and analyze scale changes of geometric figures.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.1,Construct and analyze scale changes of geometric figures.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.2,Use the definition of similarity to decide if figures are similar and to solve problems involving similar figures.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.2,Use the definition of similarity to decide if figures are similar and to solve problems involving similar figures.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.2,Use the definition of similarity to decide if figures are similar and to solve problems involving similar figures.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.2,Use the definition of similarity to decide if figures are similar and to solve problems involving similar figures.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.A.3,Use the properties of similarity transformations to establish the AA criterion for two triangles to be similar.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.B,Prove theorems involving similarity.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.B,Prove theorems involving similarity.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.B,Prove theorems involving similarity.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.B,Prove theorems involving similarity.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.B.4,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.B.4,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.B.4,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.B.4,Use congruence and similarity criteria for triangles to solve problems and to prove relationships in geometric figures.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.C,"Define trigonometric ratios, and solve problems involving right triangles."
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.C,"Define trigonometric ratios, and solve problems involving right triangles."
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.C,"Define trigonometric ratios, and solve problems involving right triangles."
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.C,"Define trigonometric ratios, and solve problems involving right triangles."
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.5,Understand that side ratios in right triangles define the trigonometric ratios for acute angles.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.5,Understand that side ratios in right triangles define the trigonometric ratios for acute angles.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.5,Understand that side ratios in right triangles define the trigonometric ratios for acute angles.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.5,Understand that side ratios in right triangles define the trigonometric ratios for acute angles.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.6,Explain and use the relationship between the sine and cosine of complementary angles.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.6,Explain and use the relationship between the sine and cosine of complementary angles.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.6,Explain and use the relationship between the sine and cosine of complementary angles.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.6,Explain and use the relationship between the sine and cosine of complementary angles.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.7,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.7,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.7,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.7,Use trigonometric ratios and the Pythagorean Theorem to solve right triangles.
Missouri Learning Standards: Math,Math,9,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.8,Derive the formula A = ½ ab sin(C) for the area of a triangle.
Missouri Learning Standards: Math,Math,10,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.8,Derive the formula A = ½ ab sin(C) for the area of a triangle.
Missouri Learning Standards: Math,Math,11,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.8,Derive the formula A = ½ ab sin(C) for the area of a triangle.
Missouri Learning Standards: Math,Math,12,"Similarity, Right Triangles, & Trigonometry",G.SRT.C.8,Derive the formula A = ½ ab sin(C) for the area of a triangle.
Missouri Learning Standards: Math,Math,9,Circles,G.C.A,Understand and apply theorems about circles.
Missouri Learning Standards: Math,Math,10,Circles,G.C.A,Understand and apply theorems about circles.
Missouri Learning Standards: Math,Math,11,Circles,G.C.A,Understand and apply theorems about circles.
Missouri Learning Standards: Math,Math,12,Circles,G.C.A,Understand and apply theorems about circles.
Missouri Learning Standards: Math,Math,9,Circles,G.C.A.1,Prove that all circles are similar using similarity transformations.
Missouri Learning Standards: Math,Math,10,Circles,G.C.A.1,Prove that all circles are similar using similarity transformations.
Missouri Learning Standards: Math,Math,11,Circles,G.C.A.1,Prove that all circles are similar using similarity transformations.
Missouri Learning Standards: Math,Math,12,Circles,G.C.A.1,Prove that all circles are similar using similarity transformations.
Missouri Learning Standards: Math,Math,9,Circles,G.C.A.2,"Identify and describe relationships among inscribed angles, radii and chords of circles."
Missouri Learning Standards: Math,Math,10,Circles,G.C.A.2,"Identify and describe relationships among inscribed angles, radii and chords of circles."
Missouri Learning Standards: Math,Math,11,Circles,G.C.A.2,"Identify and describe relationships among inscribed angles, radii and chords of circles."
Missouri Learning Standards: Math,Math,12,Circles,G.C.A.2,"Identify and describe relationships among inscribed angles, radii and chords of circles."
Missouri Learning Standards: Math,Math,9,Circles,G.C.A.3,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
Missouri Learning Standards: Math,Math,10,Circles,G.C.A.3,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
Missouri Learning Standards: Math,Math,11,Circles,G.C.A.3,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
Missouri Learning Standards: Math,Math,12,Circles,G.C.A.3,"Construct the inscribed and circumscribed circles of a triangle, and prove properties of angles for a quadrilateral inscribed in a circle."
Missouri Learning Standards: Math,Math,9,Circles,G.C.B,Find arc lengths and areas of sectors of circles.
Missouri Learning Standards: Math,Math,10,Circles,G.C.B,Find arc lengths and areas of sectors of circles.
Missouri Learning Standards: Math,Math,11,Circles,G.C.B,Find arc lengths and areas of sectors of circles.
Missouri Learning Standards: Math,Math,12,Circles,G.C.B,Find arc lengths and areas of sectors of circles.
Missouri Learning Standards: Math,Math,9,Circles,G.C.B.4,Derive the formula for the length of an arc of a circle.
Missouri Learning Standards: Math,Math,10,Circles,G.C.B.4,Derive the formula for the length of an arc of a circle.
Missouri Learning Standards: Math,Math,11,Circles,G.C.B.4,Derive the formula for the length of an arc of a circle.
Missouri Learning Standards: Math,Math,12,Circles,G.C.B.4,Derive the formula for the length of an arc of a circle.
Missouri Learning Standards: Math,Math,9,Circles,G.C.B.5,Derive the formula for the area of a sector of a circle.
Missouri Learning Standards: Math,Math,10,Circles,G.C.B.5,Derive the formula for the area of a sector of a circle.
Missouri Learning Standards: Math,Math,11,Circles,G.C.B.5,Derive the formula for the area of a sector of a circle.
Missouri Learning Standards: Math,Math,12,Circles,G.C.B.5,Derive the formula for the area of a sector of a circle.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.A,Translate between the geometric description and the equation for a conic section.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.A,Translate between the geometric description and the equation for a conic section.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.A,Translate between the geometric description and the equation for a conic section.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.A,Translate between the geometric description and the equation for a conic section.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.A.1,Derive the equation of a circle.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.A.1,Derive the equation of a circle.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.A.1,Derive the equation of a circle.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.A.1,Derive the equation of a circle.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.A.2,Derive the equation of a parabola given a focus and directrix.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.A.2,Derive the equation of a parabola given a focus and directrix.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.A.2,Derive the equation of a parabola given a focus and directrix.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.A.2,Derive the equation of a parabola given a focus and directrix.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.B,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.B,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.B,Use coordinates to prove geometric theorems algebraically.
