Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS3.A-2,"Evaluate competing design solutions for developing, managing, and utilizing energy and mineral resources based on economic, social, and environmental cost-benefit ratios."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS3.A-2,"Evaluate competing design solutions for developing, managing, and utilizing energy and mineral resources based on economic, social, and environmental cost-benefit ratios."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS3.A-2,"Evaluate competing design solutions for developing, managing, and utilizing energy and mineral resources based on economic, social, and environmental cost-benefit ratios."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS3.A-2,"Evaluate competing design solutions for developing, managing, and utilizing energy and mineral resources based on economic, social, and environmental cost-benefit ratios."
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS3.B-2,Analyze and interpret data on natural hazards to forecast future catastrophic events and inform the development of technologies to mitigate their effects.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS3.B-2,Analyze and interpret data on natural hazards to forecast future catastrophic events and inform the development of technologies to mitigate their effects.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS3.B-2,Analyze and interpret data on natural hazards to forecast future catastrophic events and inform the development of technologies to mitigate their effects.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS3.C-3,Analyze data to define the relationship for how increases in human population and per-capita consumption of natural resources impact Earth's systems.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS3.C-3,Analyze data to define the relationship for how increases in human population and per-capita consumption of natural resources impact Earth's systems.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS3.C-3,Analyze data to define the relationship for how increases in human population and per-capita consumption of natural resources impact Earth's systems.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS3.C-4,Apply scientific principles to design a method for monitoring and minimizing a human impact on the environment.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS3.C-4,Apply scientific principles to design a method for monitoring and minimizing a human impact on the environment.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS3.C-4,Apply scientific principles to design a method for monitoring and minimizing a human impact on the environment.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS3.C-3,"Create a computational simulation to illustrate the relationships among management of natural resources, the sustainability of human populations, and biodiversity."
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS3.C-3,"Create a computational simulation to illustrate the relationships among management of natural resources, the sustainability of human populations, and biodiversity."
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS3.C-3,"Create a computational simulation to illustrate the relationships among management of natural resources, the sustainability of human populations, and biodiversity."
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS3.C-3,"Create a computational simulation to illustrate the relationships among management of natural resources, the sustainability of human populations, and biodiversity."
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS3.C-4,Evaluate or refine a technological solution that reduces impacts of human activities on natural systems in order to restore stability and or biodiversity of the ecosystem as well as prevent their reoccurrences.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS3.C-4,Evaluate or refine a technological solution that reduces impacts of human activities on natural systems in order to restore stability and or biodiversity of the ecosystem as well as prevent their reoccurrences.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS3.C-4,Evaluate or refine a technological solution that reduces impacts of human activities on natural systems in order to restore stability and or biodiversity of the ecosystem as well as prevent their reoccurrences.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS3.C-4,Evaluate or refine a technological solution that reduces impacts of human activities on natural systems in order to restore stability and or biodiversity of the ecosystem as well as prevent their reoccurrences.
Missouri Learning Standards: Science,Science,6,Earth and Space Sciences,6-8-ESS3.D-5,Analyze evidence of the factors that have caused the change in global temperatures over the past century.
Missouri Learning Standards: Science,Science,7,Earth and Space Sciences,6-8-ESS3.D-5,Analyze evidence of the factors that have caused the change in global temperatures over the past century.
Missouri Learning Standards: Science,Science,8,Earth and Space Sciences,6-8-ESS3.D-5,Analyze evidence of the factors that have caused the change in global temperatures over the past century.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS3.D-5,Analyze geoscientific data and the results from global climate models to make an evidence-based forecast of the current rate of global or regional climate change and associated future impacts to Earth systems.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS3.D-5,Analyze geoscientific data and the results from global climate models to make an evidence-based forecast of the current rate of global or regional climate change and associated future impacts to Earth systems.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS3.D-5,Analyze geoscientific data and the results from global climate models to make an evidence-based forecast of the current rate of global or regional climate change and associated future impacts to Earth systems.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS3.D-5,Analyze geoscientific data and the results from global climate models to make an evidence-based forecast of the current rate of global or regional climate change and associated future impacts to Earth systems.
Missouri Learning Standards: Science,Science,9,Earth and Space Sciences,9-12-ESS3.D-6,Predict how human activity affects the relationships between Earth systems in both positive and negative ways.
Missouri Learning Standards: Science,Science,10,Earth and Space Sciences,9-12-ESS3.D-6,Predict how human activity affects the relationships between Earth systems in both positive and negative ways.
Missouri Learning Standards: Science,Science,11,Earth and Space Sciences,9-12-ESS3.D-6,Predict how human activity affects the relationships between Earth systems in both positive and negative ways.
Missouri Learning Standards: Science,Science,12,Earth and Space Sciences,9-12-ESS3.D-6,Predict how human activity affects the relationships between Earth systems in both positive and negative ways.
Missouri Learning Standards: Science,Science,6,"Engineering,Technology and applications of science",6-8-ETS.A-1,"Define the criteria and constraints of a design problem with sufficient precision to ensure a successful solution, taking into account relevant scientific principles and potential impacts on people and the natural environment that may limit possible solutions."
Missouri Learning Standards: Science,Science,7,"Engineering,Technology and applications of science",6-8-ETS.A-1,"Define the criteria and constraints of a design problem with sufficient precision to ensure a successful solution, taking into account relevant scientific principles and potential impacts on people and the natural environment that may limit possible solutions."
Missouri Learning Standards: Science,Science,8,"Engineering,Technology and applications of science",6-8-ETS.A-1,"Define the criteria and constraints of a design problem with sufficient precision to ensure a successful solution, taking into account relevant scientific principles and potential impacts on people and the natural environment that may limit possible solutions."
Missouri Learning Standards: Science,Science,9,"Engineering,Technology and applications of science",9-12-ETS.A-1,Analyze a major global challenge to specify qualitative and quantitative criteria and constraints for solutions that account for societal needs and wants.
Missouri Learning Standards: Science,Science,10,"Engineering,Technology and applications of science",9-12-ETS.A-1,Analyze a major global challenge to specify qualitative and quantitative criteria and constraints for solutions that account for societal needs and wants.
Missouri Learning Standards: Science,Science,11,"Engineering,Technology and applications of science",9-12-ETS.A-1,Analyze a major global challenge to specify qualitative and quantitative criteria and constraints for solutions that account for societal needs and wants.
Missouri Learning Standards: Science,Science,12,"Engineering,Technology and applications of science",9-12-ETS.A-1,Analyze a major global challenge to specify qualitative and quantitative criteria and constraints for solutions that account for societal needs and wants.
Missouri Learning Standards: Science,Science,9,"Engineering,Technology and applications of science",9-12-ETS.A-2,"Design a solution to a complex real-world problem by breaking it down into smaller, more manageable problems that can be solved through engineering."
Missouri Learning Standards: Science,Science,10,"Engineering,Technology and applications of science",9-12-ETS.A-2,"Design a solution to a complex real-world problem by breaking it down into smaller, more manageable problems that can be solved through engineering."
Missouri Learning Standards: Science,Science,11,"Engineering,Technology and applications of science",9-12-ETS.A-2,"Design a solution to a complex real-world problem by breaking it down into smaller, more manageable problems that can be solved through engineering."
Missouri Learning Standards: Science,Science,12,"Engineering,Technology and applications of science",9-12-ETS.A-2,"Design a solution to a complex real-world problem by breaking it down into smaller, more manageable problems that can be solved through engineering."
Missouri Learning Standards: Science,Science,6,"Engineering,Technology and applications of science",6-8-ETS.B-2,Evaluate competing design solutions using a systematic process to determine how well they meet the criteria and constraints of the problem.
Missouri Learning Standards: Science,Science,7,"Engineering,Technology and applications of science",6-8-ETS.B-2,Evaluate competing design solutions using a systematic process to determine how well they meet the criteria and constraints of the problem.
Missouri Learning Standards: Science,Science,8,"Engineering,Technology and applications of science",6-8-ETS.B-2,Evaluate competing design solutions using a systematic process to determine how well they meet the criteria and constraints of the problem.
Missouri Learning Standards: Science,Science,6,"Engineering,Technology and applications of science",6-8-ETS.B-3,Analyze data from tests to determine similarities and differences among several design solutions to identify the best characteristics of each that can be combined into a new solution to better meet the criteria for success.
Missouri Learning Standards: Science,Science,7,"Engineering,Technology and applications of science",6-8-ETS.B-3,Analyze data from tests to determine similarities and differences among several design solutions to identify the best characteristics of each that can be combined into a new solution to better meet the criteria for success.
Missouri Learning Standards: Science,Science,8,"Engineering,Technology and applications of science",6-8-ETS.B-3,Analyze data from tests to determine similarities and differences among several design solutions to identify the best characteristics of each that can be combined into a new solution to better meet the criteria for success.
Missouri Learning Standards: Science,Science,6,"Engineering,Technology and applications of science",6-8-ETS.B-4,"Develop a model to generate data for iterative testing and modification of a proposed object, tool, or process such that an optimal design can be achieved."
Missouri Learning Standards: Science,Science,7,"Engineering,Technology and applications of science",6-8-ETS.B-4,"Develop a model to generate data for iterative testing and modification of a proposed object, tool, or process such that an optimal design can be achieved."
Missouri Learning Standards: Science,Science,8,"Engineering,Technology and applications of science",6-8-ETS.B-4,"Develop a model to generate data for iterative testing and modification of a proposed object, tool, or process such that an optimal design can be achieved."
Missouri Learning Standards: Science,Science,9,"Engineering,Technology and applications of science",9-12-ETS.B-3,"Evaluate a solution to a complex real-world problem based on prioritized criteria and trade-offs that account for a range of constraints, including cost, safety, reliability, and aesthetics as well as possible social, cultural, and environmental impacts."
Missouri Learning Standards: Science,Science,10,"Engineering,Technology and applications of science",9-12-ETS.B-3,"Evaluate a solution to a complex real-world problem based on prioritized criteria and trade-offs that account for a range of constraints, including cost, safety, reliability, and aesthetics as well as possible social, cultural, and environmental impacts."
Missouri Learning Standards: Science,Science,11,"Engineering,Technology and applications of science",9-12-ETS.B-3,"Evaluate a solution to a complex real-world problem based on prioritized criteria and trade-offs that account for a range of constraints, including cost, safety, reliability, and aesthetics as well as possible social, cultural, and environmental impacts."
Missouri Learning Standards: Science,Science,12,"Engineering,Technology and applications of science",9-12-ETS.B-3,"Evaluate a solution to a complex real-world problem based on prioritized criteria and trade-offs that account for a range of constraints, including cost, safety, reliability, and aesthetics as well as possible social, cultural, and environmental impacts."
Missouri Learning Standards: Science,Science,9,"Engineering,Technology and applications of science",9-12-ETS.B-4,Use a computer simulation to model the impact of proposed solutions to a complex real-world problem with numerous criteria and constraints on interactions within and between systems relevant to the problem.
Missouri Learning Standards: Science,Science,10,"Engineering,Technology and applications of science",9-12-ETS.B-4,Use a computer simulation to model the impact of proposed solutions to a complex real-world problem with numerous criteria and constraints on interactions within and between systems relevant to the problem.
Missouri Learning Standards: Science,Science,11,"Engineering,Technology and applications of science",9-12-ETS.B-4,Use a computer simulation to model the impact of proposed solutions to a complex real-world problem with numerous criteria and constraints on interactions within and between systems relevant to the problem.
Missouri Learning Standards: Science,Science,12,"Engineering,Technology and applications of science",9-12-ETS.B-4,Use a computer simulation to model the impact of proposed solutions to a complex real-world problem with numerous criteria and constraints on interactions within and between systems relevant to the problem.
