Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.2.D,Analyze how complex characters develop over the course of a text to advance the plot and develop the theme.
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.2.D,Analyze how complex characters develop over the course of a text to advance the plot and develop the theme.
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.2.D,Evaluate the impact of the author's choices regarding how to develop and relate elements of a text.
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.2.D,Evaluate the impact of the author's choices regarding how to develop and relate elements of a text.
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.3.A,"Compare and contrast the experience of reading a story, drama, or poem to listening to or viewing an audio, video, or live version of the same text, noting how a performance impacts personal interpretation."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.3.A,"Compare and contrast a written story, drama, or poem to its audio, filmed, staged, or multimedia version, analyzing how the techniques unique to each medium contribute to meaning."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.3.A,"Analyze the extent to which a filmed or live production of a story or drama stays faithful to or departs from the text or script, evaluating the choices made by the director or actors."
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.3.A,"Analyze multiple performances of a story, drama, or poem evaluating how each version interprets the source text."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.3.A,"Analyze multiple performances of a story, drama, or poem evaluating how each version interprets the source text."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.3.A,"Analyze the representation of a subject in two different artistic mediums, including what is emphasized or absent in each treatment."
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.3.A,"Analyze the representation of a subject in two different artistic mediums, including what is emphasized or absent in each treatment."
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.3.B,Compare and contrast texts in different genres that address similar themes or topics.
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.3.B,"Compare and contrast a fictional portrayal of a time, place, or character with realistic accounts of the same subject matter."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.3.B,Explain how contemporary texts make use of archetypal characters or universal themes from older or traditional texts.
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.3.B,Explain how and why an author alludes to or transforms source material within his or her text.
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.3.B,Explain how and why an author alludes to or transforms source material within his or her text.
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.3.B,Synthesize ideas from two or more texts about similar themes or topics to articulate the complexity of the theme.
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.3.B,Synthesize ideas from two or more texts about similar themes or topics to articulate the complexity of the theme.
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.3.C,Explain how plot and conflict reflect historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.3.C,Explain how characters and settings reflect historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.3.C,Explain how themes reflect historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.3.C,Analyze how multiple texts reflect historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.3.C,Analyze how multiple texts reflect historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.3.C,Evaluate how an author's work reflects his or her historical/cultural perspective.
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.3.C,Evaluate how an author's work reflects his or her historical/cultural perspective.
Missouri Learning Standards: ELA,English,6,Reading Literary Text,6.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,7,Reading Literary Text,7.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,8,Reading Literary Text,8.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,9,Reading Literary Text,9-10.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,10,Reading Literary Text,9-10.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,11,Reading Literary Text,11-12.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,12,Reading Literary Text,11-12.RL.3.D,"Read and comprehend literature, including stories, dramas and poems, independently and proficiently."
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.1.A,"Draw conclusions, infer and analyze by citing textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.1.A,"Draw conclusions, infer and analyze by citing several pieces of textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.1.A,"Draw conclusions, infer and analyze by citing the textual evidence that most strongly supports an analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text."
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text, including where the text leaves matters uncertain."
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.1.A,"Draw conclusions, infer and analyze by citing relevant and thorough textual evidence to support analysis of what the text says explicitly as well as inferences drawn from the text, including where the text leaves matters uncertain."
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.1.B,"Determine the meaning of words and phrases as they are used in the text, including figurative, connotative, and content-specific meanings using context, affixes, or reference materials."
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.1.C,Interpret visual elements of a text including those from different media and draw conclusions from them (when applicable).
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.1.D,Explain the central/main idea(s) of a text and cite evidence of its development; summarize the text.
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.1.D,Explain the central/main idea(s) of a text and explain the relationship between the central idea(s) and supporting evidence; summarize the text distinct from personal opinions.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.1.D,Explain the central/main idea(s) of a text and analyze its development over the course of a text; provide an objective summary of the text.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.1.D,"Explain two or more central/main ideas in a text, analyze their development throughout the text, and explain the significance of the central ideas; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.1.D,"Explain two or more central/main ideas in a text, analyze their development throughout the text, and explain the significance of the central ideas; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.1.D,"Explain two or more central/main ideas in a text, analyze their development throughout the text, and relate the central ideas to human nature and the world; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.1.D,"Explain two or more central/main ideas in a text, analyze their development throughout the text, and relate the central ideas to human nature and the world; provide an objective and concise summary of the text."
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.2.A,"Analyze how a particular sentence, paragraph, section, or image contributes to meaning."
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.2.A,Analyze how a text's organization or overall structure contributes to meaning.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.2.A,Analyze how an author's choice concerning a text's organization or overall structure contributes to meaning.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.2.A,Analyze how an author's choices concerning how to structure a text or sequence information impacts the reader.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.2.A,Analyze how an author's choices concerning how to structure a text or sequence information impacts the reader.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.2.A,Evaluate how an author's choices to structure specific parts of a text contribute to a text's overall meaning and its aesthetic impact.
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.2.A,Evaluate how an author's choices to structure specific parts of a text contribute to a text's overall meaning and its aesthetic impact.
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.2.B,Explain how an author's point of view or purpose is conveyed in a text.
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.2.B,Analyze how an author develops his/her point of view or purpose and distinguishes it from those of others.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.2.B,Analyze how the author acknowledges and responds to conflicting evidence or points of view in a text.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.2.B,Analyze how an author uses rhetoric to advance point of view or purpose.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.2.B,Analyze how an author uses rhetoric to advance point of view or purpose.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.2.B,Analyze a text in which the author's point of view is not obvious and requires distinguishing what is directly stated from what is implied.
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.2.B,Analyze a text in which the author's point of view is not obvious and requires distinguishing what is directly stated from what is implied.
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.2.C,"Analyze how word choice, including the use of figurative language, connotations and/or repetition, contributes to meaning."
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.2.C,Analyze how word choice contributes to meaning and tone.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.2.C,Analyze how word choice and sentence structure contribute to meaning and tone.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.2.C,Analyze the cumulative impact of specific word choices and syntax on meaning and tone.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.2.C,Analyze the cumulative impact of specific word choices and syntax on meaning and tone.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.2.C,Evaluate how the author's word choice and use of syntax contribute to a text's overall meaning and tone.
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.2.C,Evaluate how the author's word choice and use of syntax contribute to a text's overall meaning and tone.
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.2.D,Identify an author's argument in a text and distinguish claims that are supported by reasons and evidence from claims that are not.
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.2.D,"Evaluate an author's argument, assessing whether the reasoning is sound and the evidence is relevant and sufficient to support the claims."
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.2.D,"Evaluate an author's argument, assessing whether the reasoning is sound and the evidence is relevant and sufficient; recognize when irrelevant evidence is introduced."
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.2.D,"Evaluate an author's argument, assessing whether the reasoning is valid and the evidence is relevant and sufficient; identify false statements and fallacious reasoning."
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.2.D,"Evaluate an author's argument, assessing whether the reasoning is valid and the evidence is relevant and sufficient; identify false statements and fallacious reasoning."
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.2.D,"Evaluate an author's argument and reasoning for effectiveness, validity, logic, credibility and relevance of the evidence."
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.2.D,"Evaluate an author's argument and reasoning for effectiveness, validity, logic, credibility and relevance of the evidence."
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.3.A,"Compare and contrast the experience of reading a text to listening to or viewing an audio or video version of the same text, noting how a performance impacts personal interpretation."
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.3.A,Compare and contrast information presented in different mediums and analyze how the techniques unique to each medium contribute to meaning.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.3.A,Compare and contrast information presented in different mediums and analyze how the techniques unique to each medium contribute to meaning.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.3.A,Analyze how similar ideas or topics are portrayed in different media formats.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.3.A,Analyze how similar ideas or topics are portrayed in different media formats.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.3.A,"Analyze the representation of a subject in two different artistic mediums, including what is emphasized or absent in each treatment."
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.3.A,"Analyze the representation of a subject in two different artistic mediums, including what is emphasized or absent in each treatment."
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.3.B,Compare and contrast one author's presentation of events with that of another.
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.3.B,Compare and contrast how two or more authors writing about the same topic make decisions about craft and structure.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.3.B,Analyze two or more texts that provide conflicting information on the same topic and identify where the texts disagree on matter of fact or interpretation.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.3.B,Evaluate how effectively two or more texts develop similar ideas/topics.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.3.B,Evaluate how effectively two or more texts develop similar ideas/topics.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.3.B,Synthesize information from two or more texts about similar ideas/topics to articulate the complexity of the issue.
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.3.B,Synthesize information from two or more texts about similar ideas/topics to articulate the complexity of the issue.
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.3.C,Explain how the text reflects historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.3.C,Explain how the text reflects historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.3.C,Explain how the central ideas of text reflect historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.3.C,Analyze how multiple texts reflect the historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.3.C,Analyze how multiple texts reflect the historical and/or cultural contexts.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.3.C,Evaluate how an author's work reflects his or her historical/cultural perspective.
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.3.C,Evaluate how an author's work reflects his or her historical/cultural perspective.
Missouri Learning Standards: ELA,English,6,Reading Informational Text,6.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,7,Reading Informational Text,7.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,8,Reading Informational Text,8.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,9,Reading Informational Text,9-10.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,10,Reading Informational Text,9-10.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,11,Reading Informational Text,11-12.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,12,Reading Informational Text,11-12.RI.3.D,Read and comprehend informational text independently and proficiently.
Missouri Learning Standards: ELA,English,6,Writing,6.W.1.A,"Conduct research to answer a question, drawing on several sources; integrate information using a standard citation system. Gather relevant information from multiple print and digital sources; assess the credibility of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and providing basic bibliographic information for sources."
Missouri Learning Standards: ELA,English,7,Writing,7.W.1.A,"Conduct research to answer a question; gather relevant sources, print and digital; integrate information using a standard citation system. Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation."
Missouri Learning Standards: ELA,English,8,Writing,8.W.1.A,"Conduct research to answer a question (including a self-generated question); gather relevant, credible sources, print and digital; integrate information using a standard citation system. Gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation."
Missouri Learning Standards: ELA,English,9,Writing,9-10.W.1.A,"Conduct research to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; gather multiple relevant, credible sources, print and digital; integrate information using a standard citation system. Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and following a standard format for citation."
Missouri Learning Standards: ELA,English,10,Writing,9-10.W.1.A,"Conduct research to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; gather multiple relevant, credible sources, print and digital; integrate information using a standard citation system. Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and following a standard format for citation."
Missouri Learning Standards: ELA,English,11,Writing,11-12.W.1.A,"Conduct research to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; gather multiple relevant, credible sources, print and digital; integrate information using a standard citation system. Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and overreliance on any one source and following a standard format for citation."
Missouri Learning Standards: ELA,English,12,Writing,11-12.W.1.A,"Conduct research to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; gather multiple relevant, credible sources, print and digital; integrate information using a standard citation system. Gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and overreliance on any one source and following a standard format for citation."
Missouri Learning Standards: ELA,English,6,Writing,6.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; develop writing with narrative, expository, and argumentative techniques."
Missouri Learning Standards: ELA,English,7,Writing,7.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; develop writing with narrative, expository, and argumentative techniques."
Missouri Learning Standards: ELA,English,8,Writing,8.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; develop writing with narrative, expository, and argumentative techniques."
Missouri Learning Standards: ELA,English,8,Writing,8.W.2.A.a,"Narrative: Develop narratives including poems about real or imagined experiences, which establish and maintain a consistent point of view, and include clearly identified characters, well-structured event sequences, narrative techniques and relevant, descriptive details."
Missouri Learning Standards: ELA,English,8,Writing,8.W.2.A.b,"Expository: Develop informative/explanatory writing to examine a topic with relevant facts, examples, and details; establish relationships between ideas and supporting evidence"
Missouri Learning Standards: ELA,English,8,Writing,8.W.2.A.c,"Argumentative: Develop argumentative writing by introducing and supporting a claim with clear reasons and relevant evidence; acknowledging counterclaims; establishing relationships among claims, counterclaims, and supporting evidence."
Missouri Learning Standards: ELA,English,9,Writing,9-10.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; self-select and blend (when appropriate) previously learned narrative, expository, and argumentative writing techniques."
Missouri Learning Standards: ELA,English,10,Writing,9-10.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; self-select and blend (when appropriate) previously learned narrative, expository, and argumentative writing techniques."
Missouri Learning Standards: ELA,English,11,Writing,11-12.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; self-select and blend (when appropriate) previously learned narrative, expository, and argumentative writing techniques."
Missouri Learning Standards: ELA,English,12,Writing,11-12.W.2.A,"Follow a writing process to produce clear and coherent writing in which the development, organization, style, and voice are appropriate to the task, purpose and audience; self-select and blend (when appropriate) previously learned narrative, expository, and argumentative writing techniques."
Missouri Learning Standards: ELA,English,6,Writing,6.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,7,Writing,7.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,8,Writing,8.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,9,Writing,9-10.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,10,Writing,9-10.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,11,Writing,11-12.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,12,Writing,11-12.W.3.A,"Review, revise, and edit writing with consideration for the task, purpose, and audience."
Missouri Learning Standards: ELA,English,6,Speaking and Listening,6.SL.1.A,"Follow rules for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as needed."
Missouri Learning Standards: ELA,English,7,Speaking and Listening,7.SL.1.A,"Follow rules for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as needed."
Missouri Learning Standards: ELA,English,8,Speaking and Listening,8.SL.1.A,"Follow rules for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as needed."
Missouri Learning Standards: ELA,English,9,Speaking and Listening,9-10.SL.1.A,"Work with peers to set rules for collegial discussions and decision-making, clear goals, and deadlines, and individual roles as needed."
Missouri Learning Standards: ELA,English,10,Speaking and Listening,9-10.SL.1.A,"Work with peers to set rules for collegial discussions and decision-making, clear goals, and deadlines, and individual roles as needed."
Missouri Learning Standards: ELA,English,11,Speaking and Listening,11-12.SL.1.A,"Work with peers to promote civil, democratic discussions and decision-making, set clear goals and deadlines, and establish individual roles as needed."
Missouri Learning Standards: ELA,English,12,Speaking and Listening,11-12.SL.1.A,"Work with peers to promote civil, democratic discussions and decision-making, set clear goals and deadlines, and establish individual roles as needed."
Missouri Learning Standards: ELA,English,6,Speaking and Listening,6.SL.1.B,"Delineate a speaker's argument and claims in order to pose and respond to specific questions with elaboration and detail by making comments that contribute to the topic, text, or issue under discussion."
Missouri Learning Standards: ELA,English,7,Speaking and Listening,7.SL.1.B,"Delineate a speaker's argument and claims, evaluating reasoning in order to pose questions that elicit elaboration and respond to others' questions and comments with relevant observations and ideas that bring the discussion back on topic as needed."
Missouri Learning Standards: ELA,English,8,Speaking and Listening,8.SL.1.B,"Delineate a speaker's argument and claims, evaluating reasoning and sufficiency of evidence in order to pose questions that connect the ideas of several speakers and respond to others' questions and comments with relevant evidence, observations, and ideas."
Missouri Learning Standards: ELA,English,9,Speaking and Listening,9-10.SL.1.B,"Delineate a speaker's argument and claims, evaluating the speaker's point of view, reasoning, and evidence in order to propel conversations by posing and responding to questions that relate the current discussion to broader themes or larger ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions."
Missouri Learning Standards: ELA,English,10,Speaking and Listening,9-10.SL.1.B,"Delineate a speaker's argument and claims, evaluating the speaker's point of view, reasoning, and evidence in order to propel conversations by posing and responding to questions that relate the current discussion to broader themes or larger ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions."
Missouri Learning Standards: ELA,English,11,Speaking and Listening,11-12.SL.1.B,"Delineate a speaker's argument and claims evaluating the speaker's point of view, reasoning, stance, and evidence in order to propel conversations by posing and responding to questions that probe reasoning and evidence; ensure a hearing for a full range of positions on a topic or issue; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative perspectives."
Missouri Learning Standards: ELA,English,12,Speaking and Listening,11-12.SL.1.B,"Delineate a speaker's argument and claims evaluating the speaker's point of view, reasoning, stance, and evidence in order to propel conversations by posing and responding to questions that probe reasoning and evidence; ensure a hearing for a full range of positions on a topic or issue; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative perspectives."
Missouri Learning Standards: ELA,English,6,Speaking and Listening,6.SL.1.C,Review the key ideas expressed by a speaker including those presented in diverse media and demonstrate understanding of multiple perspectives through reflection and paraphrasing.
Missouri Learning Standards: ELA,English,7,Speaking and Listening,7.SL.1.C,"Acknowledge new information expressed by others including those presented in diverse media and, when warranted, modify their own views."
Missouri Learning Standards: ELA,English,8,Speaking and Listening,8.SL.1.C,"Acknowledge new information expressed by others including those presented in diverse media and, when warranted, qualify or justify their own views in light of evidence presented."
Missouri Learning Standards: ELA,English,9,Speaking and Listening,9-10.SL.1.C,Respond thoughtfully to diverse perspectives including those presented in diverse media; summarize points of agreement and disagreement; resolve contradictions when possible; and determine what additional information or research is needed.
Missouri Learning Standards: ELA,English,10,Speaking and Listening,9-10.SL.1.C,Respond thoughtfully to diverse perspectives including those presented in diverse media; summarize points of agreement and disagreement; resolve contradictions when possible; and determine what additional information or research is needed.
Missouri Learning Standards: ELA,English,11,Speaking and Listening,11-12.SL.1.C,"Respond thoughtfully to diverse perspectives including those presented in diverse media synthesize claims made on all sides of an issue, and, when warranted, qualify or justify their own views and understanding and make new connections in light of the evidence and reasoning presented."
Missouri Learning Standards: ELA,English,12,Speaking and Listening,11-12.SL.1.C,"Respond thoughtfully to diverse perspectives including those presented in diverse media synthesize claims made on all sides of an issue, and, when warranted, qualify or justify their own views and understanding and make new connections in light of the evidence and reasoning presented."
Missouri Learning Standards: ELA,English,6,Speaking and Listening,6.SL.2.A,"Speak clearly, audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including volume."
Missouri Learning Standards: ELA,English,7,Speaking and Listening,7.SL.2.A,"Speak clearly, audibly, and to the point, using conventions of language as appropriate to task, purpose and audience when presenting including volume at an understandable pace."
