Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina College and Career Ready Standards for Mathematics,Math,12,Vector & Matrix Quantities,NVMQ.10,Multiply a vector by a matrix of appropriate dimension to produce another vector. Work with matrices as transformations of vectors.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Vector & Matrix Quantities,NVMQ.11,"Apply 2×2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Vector & Matrix Quantities,NVMQ.11,"Apply 2×2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Vector & Matrix Quantities,NVMQ.11,"Apply 2×2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Vector & Matrix Quantities,NVMQ.11,"Apply 2×2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.1,Describe events as subsets of a sample space and
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.1,Describe events as subsets of a sample space and
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.1,Describe events as subsets of a sample space and
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.1,Describe events as subsets of a sample space and
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.1a,"Use Venn diagrams to represent intersections, unions, and complements."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.1a,"Use Venn diagrams to represent intersections, unions, and complements."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.1a,"Use Venn diagrams to represent intersections, unions, and complements."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.1a,"Use Venn diagrams to represent intersections, unions, and complements."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.1b,"Relate intersections, unions, and complements to the words and, or, and not."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.1b,"Relate intersections, unions, and complements to the words and, or, and not."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.1b,"Relate intersections, unions, and complements to the words and, or, and not."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.1b,"Relate intersections, unions, and complements to the words and, or, and not."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.1c,Represent sample spaces for compound events using Venn diagrams.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.1c,Represent sample spaces for compound events using Venn diagrams.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.1c,Represent sample spaces for compound events using Venn diagrams.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.1c,Represent sample spaces for compound events using Venn diagrams.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.2,"Use the multiplication rule to calculate probabilities for independent and dependent events. Understand that two events A and B are independent if the probability of A and B occurring together is the product of their probabilities, and use this characterization to determine if they are independent."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.2,"Use the multiplication rule to calculate probabilities for independent and dependent events. Understand that two events A and B are independent if the probability of A and B occurring together is the product of their probabilities, and use this characterization to determine if they are independent."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.2,"Use the multiplication rule to calculate probabilities for independent and dependent events. Understand that two events A and B are independent if the probability of A and B occurring together is the product of their probabilities, and use this characterization to determine if they are independent."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.2,"Use the multiplication rule to calculate probabilities for independent and dependent events. Understand that two events A and B are independent if the probability of A and B occurring together is the product of their probabilities, and use this characterization to determine if they are independent."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.3,"Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is the same as the probability of B."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.3,"Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is the same as the probability of B."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.3,"Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is the same as the probability of B."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.3,"Understand the conditional probability of A given B as P(A and B)/P(B), and interpret independence of A and B as saying that the conditional probability of A given B is the same as the probability of A, and the conditional probability of B given A is the same as the probability of B."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.4,Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.4,Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.4,Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.4,Construct and interpret two-way frequency tables of data when two categories are associated with each object being classified. Use the two-way table as a sample space to decide if events are independent and to approximate conditional probabilities.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.5,Recognize and explain the concepts of conditional probability and independence in everyday language and everyday situations.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.5,Recognize and explain the concepts of conditional probability and independence in everyday language and everyday situations.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.5,Recognize and explain the concepts of conditional probability and independence in everyday language and everyday situations.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.5,Recognize and explain the concepts of conditional probability and independence in everyday language and everyday situations.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.6,"Calculate the conditional probability of an event A given event B as the fraction of B's outcomes that also belong to A, and interpret the answer in terms of the model."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.6,"Calculate the conditional probability of an event A given event B as the fraction of B's outcomes that also belong to A, and interpret the answer in terms of the model."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.6,"Calculate the conditional probability of an event A given event B as the fraction of B's outcomes that also belong to A, and interpret the answer in terms of the model."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.6,"Calculate the conditional probability of an event A given event B as the fraction of B's outcomes that also belong to A, and interpret the answer in terms of the model."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.7,"Apply the Addition Rule and the Multiplication Rule to determine probabilities, including conditional probabilities, and interpret the results in terms of the probability model."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.7,"Apply the Addition Rule and the Multiplication Rule to determine probabilities, including conditional probabilities, and interpret the results in terms of the probability model."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.7,"Apply the Addition Rule and the Multiplication Rule to determine probabilities, including conditional probabilities, and interpret the results in terms of the probability model."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.7,"Apply the Addition Rule and the Multiplication Rule to determine probabilities, including conditional probabilities, and interpret the results in terms of the probability model."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Statistics & Probability,SPCR.8,"Use permutations and combinations to solve mathematical and real-world problems, including determining probabilities of compound events. Justify the results."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Statistics & Probability,SPCR.8,"Use permutations and combinations to solve mathematical and real-world problems, including determining probabilities of compound events. Justify the results."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Statistics & Probability,SPCR.8,"Use permutations and combinations to solve mathematical and real-world problems, including determining probabilities of compound events. Justify the results."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Statistics & Probability,SPCR.8,"Use permutations and combinations to solve mathematical and real-world problems, including determining probabilities of compound events. Justify the results."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Making Inferences & Justifying Conclusions,SPMJ.1,Understand statistics and sampling distributions as a process for making inferences about population parameters based on a random sample from that population.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Making Inferences & Justifying Conclusions,SPMJ.1,Understand statistics and sampling distributions as a process for making inferences about population parameters based on a random sample from that population.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Making Inferences & Justifying Conclusions,SPMJ.1,Understand statistics and sampling distributions as a process for making inferences about population parameters based on a random sample from that population.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Making Inferences & Justifying Conclusions,SPMJ.1,Understand statistics and sampling distributions as a process for making inferences about population parameters based on a random sample from that population.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Making Inferences & Justifying Conclusions,SPMJ.2,Distinguish between experimental and theoretical probabilities. Collect data on a chance event and use the relative frequency to estimate the theoretical probability of that event. Determine whether a given probability model is consistent with experimental results.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Making Inferences & Justifying Conclusions,SPMJ.2,Distinguish between experimental and theoretical probabilities. Collect data on a chance event and use the relative frequency to estimate the theoretical probability of that event. Determine whether a given probability model is consistent with experimental results.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Making Inferences & Justifying Conclusions,SPMJ.2,Distinguish between experimental and theoretical probabilities. Collect data on a chance event and use the relative frequency to estimate the theoretical probability of that event. Determine whether a given probability model is consistent with experimental results.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Making Inferences & Justifying Conclusions,SPMJ.2,Distinguish between experimental and theoretical probabilities. Collect data on a chance event and use the relative frequency to estimate the theoretical probability of that event. Determine whether a given probability model is consistent with experimental results.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Making Inferences & Justifying Conclusions,SPMJ.3,"Plan and conduct a survey to answer a statistical question. Recognize how the plan addresses sampling technique, randomization, measurement of experimental error and methods to reduce bias."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Making Inferences & Justifying Conclusions,SPMJ.3,"Plan and conduct a survey to answer a statistical question. Recognize how the plan addresses sampling technique, randomization, measurement of experimental error and methods to reduce bias."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Making Inferences & Justifying Conclusions,SPMJ.3,"Plan and conduct a survey to answer a statistical question. Recognize how the plan addresses sampling technique, randomization, measurement of experimental error and methods to reduce bias."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Making Inferences & Justifying Conclusions,SPMJ.3,"Plan and conduct a survey to answer a statistical question. Recognize how the plan addresses sampling technique, randomization, measurement of experimental error and methods to reduce bias."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Making Inferences & Justifying Conclusions,SPMJ.4,Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Making Inferences & Justifying Conclusions,SPMJ.4,Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Making Inferences & Justifying Conclusions,SPMJ.4,Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Making Inferences & Justifying Conclusions,SPMJ.4,Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Making Inferences & Justifying Conclusions,SPMJ.5,Distinguish between experiments and observational studies. Determine which of two or more possible experimental designs will best answer a given research question and justify the choice based on statistical significance.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Making Inferences & Justifying Conclusions,SPMJ.5,Distinguish between experiments and observational studies. Determine which of two or more possible experimental designs will best answer a given research question and justify the choice based on statistical significance.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Making Inferences & Justifying Conclusions,SPMJ.5,Distinguish between experiments and observational studies. Determine which of two or more possible experimental designs will best answer a given research question and justify the choice based on statistical significance.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Making Inferences & Justifying Conclusions,SPMJ.5,Distinguish between experiments and observational studies. Determine which of two or more possible experimental designs will best answer a given research question and justify the choice based on statistical significance.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Making Inferences & Justifying Conclusions,SPMJ.6,"Evaluate claims and conclusions in published reports or articles based on data by analyzing study design and the collection, analysis, and display of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Making Inferences & Justifying Conclusions,SPMJ.6,"Evaluate claims and conclusions in published reports or articles based on data by analyzing study design and the collection, analysis, and display of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Making Inferences & Justifying Conclusions,SPMJ.6,"Evaluate claims and conclusions in published reports or articles based on data by analyzing study design and the collection, analysis, and display of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Making Inferences & Justifying Conclusions,SPMJ.6,"Evaluate claims and conclusions in published reports or articles based on data by analyzing study design and the collection, analysis, and display of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.1,"Select and create an appropriate display, including dot plots, histograms, and box plots, for data that includes only real numbers."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.1,"Select and create an appropriate display, including dot plots, histograms, and box plots, for data that includes only real numbers."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.1,"Select and create an appropriate display, including dot plots, histograms, and box plots, for data that includes only real numbers."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.1,"Select and create an appropriate display, including dot plots, histograms, and box plots, for data that includes only real numbers."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets that include all real numbers.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets that include all real numbers.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets that include all real numbers.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.2,Use statistics appropriate to the shape of the data distribution to compare center and spread of two or more different data sets that include all real numbers.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.3,"Summarize and represent data from a single data set. Interpret differences in shape, center, and spread in the context of the data set, accounting for possible effects of extreme data points (outliers)."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.3,"Summarize and represent data from a single data set. Interpret differences in shape, center, and spread in the context of the data set, accounting for possible effects of extreme data points (outliers)."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.3,"Summarize and represent data from a single data set. Interpret differences in shape, center, and spread in the context of the data set, accounting for possible effects of extreme data points (outliers)."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.3,"Summarize and represent data from a single data set. Interpret differences in shape, center, and spread in the context of the data set, accounting for possible effects of extreme data points (outliers)."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.4,"Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.4,"Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.4,"Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.4,"Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.5,"Analyze bivariate categorical data using two-way tables and identify possible associations between the two categories using marginal, joint, and conditional frequencies."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.5,"Analyze bivariate categorical data using two-way tables and identify possible associations between the two categories using marginal, joint, and conditional frequencies."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.5,"Analyze bivariate categorical data using two-way tables and identify possible associations between the two categories using marginal, joint, and conditional frequencies."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.5,"Analyze bivariate categorical data using two-way tables and identify possible associations between the two categories using marginal, joint, and conditional frequencies."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.6,"Using technology, create scatterplots and analyze those plots to compare the fit of linear, quadratic, or exponential models to a given data set. Select the appropriate model, fit a function to the data set, and use the function to solve problems in the context of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.6,"Using technology, create scatterplots and analyze those plots to compare the fit of linear, quadratic, or exponential models to a given data set. Select the appropriate model, fit a function to the data set, and use the function to solve problems in the context of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.6,"Using technology, create scatterplots and analyze those plots to compare the fit of linear, quadratic, or exponential models to a given data set. Select the appropriate model, fit a function to the data set, and use the function to solve problems in the context of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.6,"Using technology, create scatterplots and analyze those plots to compare the fit of linear, quadratic, or exponential models to a given data set. Select the appropriate model, fit a function to the data set, and use the function to solve problems in the context of the data."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.7,Create a linear function to graphically model data from a real-world problem and interpret the meaning of the slope and intercept(s) in the context of the given problem.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.7,Create a linear function to graphically model data from a real-world problem and interpret the meaning of the slope and intercept(s) in the context of the given problem.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.7,Create a linear function to graphically model data from a real-world problem and interpret the meaning of the slope and intercept(s) in the context of the given problem.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.7,Create a linear function to graphically model data from a real-world problem and interpret the meaning of the slope and intercept(s) in the context of the given problem.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.8,"Using technology, compute and interpret the correlation coefficient of a linear fit."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.8,"Using technology, compute and interpret the correlation coefficient of a linear fit."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.8,"Using technology, compute and interpret the correlation coefficient of a linear fit."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.8,"Using technology, compute and interpret the correlation coefficient of a linear fit."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.9,Differentiate between correlation and causation when describing the relationship between two variables. Identify potential lurking variables which may explain an association between two variables.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.9,Differentiate between correlation and causation when describing the relationship between two variables. Identify potential lurking variables which may explain an association between two variables.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.9,Differentiate between correlation and causation when describing the relationship between two variables. Identify potential lurking variables which may explain an association between two variables.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.9,Differentiate between correlation and causation when describing the relationship between two variables. Identify potential lurking variables which may explain an association between two variables.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Interpreting Categorical & Quantitative Data,SPID.10,"Create residual plots and analyze those plots to compare the fit of linear, quadratic, and exponential models to a given data set. Select the appropriate model and use it for interpolation."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Interpreting Categorical & Quantitative Data,SPID.10,"Create residual plots and analyze those plots to compare the fit of linear, quadratic, and exponential models to a given data set. Select the appropriate model and use it for interpolation."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Interpreting Categorical & Quantitative Data,SPID.10,"Create residual plots and analyze those plots to compare the fit of linear, quadratic, and exponential models to a given data set. Select the appropriate model and use it for interpolation."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Interpreting Categorical & Quantitative Data,SPID.10,"Create residual plots and analyze those plots to compare the fit of linear, quadratic, and exponential models to a given data set. Select the appropriate model and use it for interpolation."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Using Probability to Make Decisions,SPMD.1,Develop the probability distribution for a random variable defined for a sample space in which a theoretical probability can be calculated and graph the distribution.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Using Probability to Make Decisions,SPMD.1,Develop the probability distribution for a random variable defined for a sample space in which a theoretical probability can be calculated and graph the distribution.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Using Probability to Make Decisions,SPMD.1,Develop the probability distribution for a random variable defined for a sample space in which a theoretical probability can be calculated and graph the distribution.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Using Probability to Make Decisions,SPMD.1,Develop the probability distribution for a random variable defined for a sample space in which a theoretical probability can be calculated and graph the distribution.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Using Probability to Make Decisions,SPMD.2,Calculate the expected value of a random variable as the mean of its probability distribution. Find expected values by assigning probabilities to payoff values. Use expected values to evaluate and compare strategies in real-world scenarios.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Using Probability to Make Decisions,SPMD.2,Calculate the expected value of a random variable as the mean of its probability distribution. Find expected values by assigning probabilities to payoff values. Use expected values to evaluate and compare strategies in real-world scenarios.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Using Probability to Make Decisions,SPMD.2,Calculate the expected value of a random variable as the mean of its probability distribution. Find expected values by assigning probabilities to payoff values. Use expected values to evaluate and compare strategies in real-world scenarios.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Using Probability to Make Decisions,SPMD.2,Calculate the expected value of a random variable as the mean of its probability distribution. Find expected values by assigning probabilities to payoff values. Use expected values to evaluate and compare strategies in real-world scenarios.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Using Probability to Make Decisions,SPMD.3,Construct and compare theoretical and experimental probability distributions and use those distributions to find expected values.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Using Probability to Make Decisions,SPMD.3,Construct and compare theoretical and experimental probability distributions and use those distributions to find expected values.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Using Probability to Make Decisions,SPMD.3,Construct and compare theoretical and experimental probability distributions and use those distributions to find expected values.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Using Probability to Make Decisions,SPMD.3,Construct and compare theoretical and experimental probability distributions and use those distributions to find expected values.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Using Probability to Make Decisions,SPMD.4,Use probability to evaluate outcomes of decisions by finding expected values and determine if decisions are fair.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Using Probability to Make Decisions,SPMD.4,Use probability to evaluate outcomes of decisions by finding expected values and determine if decisions are fair.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Using Probability to Make Decisions,SPMD.4,Use probability to evaluate outcomes of decisions by finding expected values and determine if decisions are fair.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Using Probability to Make Decisions,SPMD.4,Use probability to evaluate outcomes of decisions by finding expected values and determine if decisions are fair.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Using Probability to Make Decisions,SPMD.5,Use probability to evaluate outcomes of decisions. Use probabilities to make fair decisions.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Using Probability to Make Decisions,SPMD.5,Use probability to evaluate outcomes of decisions. Use probabilities to make fair decisions.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Using Probability to Make Decisions,SPMD.5,Use probability to evaluate outcomes of decisions. Use probabilities to make fair decisions.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Using Probability to Make Decisions,SPMD.5,Use probability to evaluate outcomes of decisions. Use probabilities to make fair decisions.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Using Probability to Make Decisions,SPMD.6,Analyze decisions and strategies using probability concepts.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Using Probability to Make Decisions,SPMD.6,Analyze decisions and strategies using probability concepts.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Using Probability to Make Decisions,SPMD.6,Analyze decisions and strategies using probability concepts.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Using Probability to Make Decisions,SPMD.6,Analyze decisions and strategies using probability concepts.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.1,"Understand the concept of a limit graphically, numerically, analytically, and contextually."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.1,"Understand the concept of a limit graphically, numerically, analytically, and contextually."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Limits and Continuity,LC.1,"Understand the concept of a limit graphically, numerically, analytically, and contextually."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Limits and Continuity,LC.1,"Understand the concept of a limit graphically, numerically, analytically, and contextually."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.1a,"Estimate and verify limits using tables, graphs of functions, and technology."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.1a,"Estimate and verify limits using tables, graphs of functions, and technology."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Limits and Continuity,LC.1a,"Estimate and verify limits using tables, graphs of functions, and technology."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Limits and Continuity,LC.1a,"Estimate and verify limits using tables, graphs of functions, and technology."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.1b,"Calculate limits, including one-sided limits, algebraically using direct substitution, simplification, rationalization, and the limit laws for constant multiples, sums, differences, products, and quotients."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.1b,"Calculate limits, including one-sided limits, algebraically using direct substitution, simplification, rationalization, and the limit laws for constant multiples, sums, differences, products, and quotients."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Limits and Continuity,LC.1b,"Calculate limits, including one-sided limits, algebraically using direct substitution, simplification, rationalization, and the limit laws for constant multiples, sums, differences, products, and quotients."
