Standard,Subject,Grade,Strand,Standard Number,Description
New York Standards,English,2,Language,2L4.a,Use sentence-level context as a clue to the meaning of a word or phrase.
New York Standards,English,2,Language,2L4.b,"Determine the meaning of the new word formed when a known prefix is added to a known word (e.g., happy/unhappy, tell/retell)."
New York Standards,English,2,Language,2L4.c,"Use a known root word as a clue to the meaning of an unknown word with the same root (e.g., addition, additional)."
New York Standards,English,2,Language,2L4.d,"Use knowledge of the meaning of individual words to predict the meaning of compound words (e.g., birdhouse, lighthouse, housefly; bookshelf, notebook, bookmark)."
New York Standards,English,2,Language,2L4.e,Use glossaries and beginning dictionaries to determine or clarify the meaning of words and phrases.
New York Standards,English,2,Language,2L5,Demonstrate understanding of word relationships and nuances in word meanings.
New York Standards,English,2,Language,2L5.a,Identify real-life connections between words and their use.
New York Standards,English,2,Language,2L5.b,"Use words for identification and description, making connections between words and their use (e.g., describe foods that are spicy or juicy)."
New York Standards,English,2,Language,2L5.c,"Distinguish shades of meaning among closely related verbs (e.g., toss, throw, hurl) and closely related adjectives (e.g., thin, slender, skinny, scrawny)."
New York Standards,English,2,Language,2L6,"Use words and phrases acquired through conversations, reading and being read to, and responding to texts, including using adjectives and adverbs to describe (e.g., When other kids are happy that makes me happy)"
New York Standards,English,3,Language,3L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases based, choosing flexibly from a range of strategies, including, but not limited to the following."
New York Standards,English,3,Language,3L4.a,Use sentence-level context as a clue to the meaning of a word or phrase.
New York Standards,English,3,Language,3L4.b,"Determine the meaning of the new word formed when a known affix is added to a known word (e.g., agreeable/disagreeable, comfortable/uncomfortable, care/careless, heat/preheat)."
New York Standards,English,3,Language,3L4.c,"Use a known root word as a clue to the meaning of an unknown word with the same root (e.g., company, companion)."
New York Standards,English,3,Language,3L4.d,Use glossaries or beginning dictionaries to determine or clarify the precise meaning of key words and phrases.
New York Standards,English,3,Language,3L5,Demonstrate understanding of word relationships and nuances in word meanings.
New York Standards,English,3,Language,3L5.a,"Distinguish the literal and nonliteral meanings of words and phrases in context (e.g., take steps)."
New York Standards,English,3,Language,3L5.b,"Use words for identification and description, making connections between words and their use (e.g., describe people who are friendly or helpful)."
New York Standards,English,3,Language,3L5.c,"Distinguish shades of meaning among related words that describe states of mind or degrees of certainty (e.g., knew, believed, suspected, heard, wondered)."
New York Standards,English,3,Language,3L6,"Acquire and accurately use conversational, general academic, and content-specific words and phrases, including those that signal spatial and temporal relationships (e.g., After dinner that night we went out for dessert)."
New York Standards,English,4,Language,4L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,4,Language,4L4.a,"Use context (e.g., definitions, examples, or restatements in text) as a clue to the meaning of a word or phrase."
New York Standards,English,4,Language,4L4.b,"Use common, grade-appropriate Greek and Latin affixes and roots as clues to the meaning of a word (e.g., telegraph, photograph, autograph)."
New York Standards,English,4,Language,4L4.c,"Consult reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation and determine or clarify the precise meaning of key words and phrases."
New York Standards,English,4,Language,4L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,4,Language,4L5.a,Explain the meaning of simple similes and metaphors in context.
New York Standards,English,4,Language,4L5.b,"Recognize and explain the meaning of common idioms, adages, and proverbs."
New York Standards,English,4,Language,4L5.c,Demonstrate understanding of words by relating them to their antonyms and synonyms.
New York Standards,English,4,Language,4L6,"Acquire and accurately use general academic and content-specific words and phrases, including those that signal precise actions, emotions, or states of being (e.g., quizzed, whined, stammered) and that are basic to a particular topic (e.g., wildlife, conservation, and endangered when discussing animal preservation)."
New York Standards,English,5,Language,5L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,5,Language,5L4.a,"Use context (e.g., cause/effect relationships and comparisons in text) as a clue to the meaning of a word or phrase."
New York Standards,English,5,Language,5L4.b,"Use common, grade-appropriate Greek and Latin affixes and roots as clues to the meaning of a word (e.g., photograph, photosynthesis)."
New York Standards,English,5,Language,5L4.c,"Consult reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation and determine or clarify the precise meaning of key words and phrases."
New York Standards,English,5,Language,5L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,5,Language,5L5.a,"Interpret figurative language, including similes and metaphors, in context."
New York Standards,English,5,Language,5L5.b,"Recognize and explain the meaning of common idioms, adages, and proverbs."
New York Standards,English,5,Language,5L5.c,"Use the relationship between particular words (e.g., synonyms, antonyms, homographs) to better understand each of the words."
New York Standards,English,5,Language,5L6,"Acquire and accurately use general academic and content-specific words and phrases, including those that signal contrast, addition, and other logical relationships (e.g., however, although, nevertheless, similarly, moreover, in addition)."
New York Standards,English,6,Language,6L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,6,Language,6L4.a,"Use context (e.g., the overall meaning of a sentence or paragraph; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,6,Language,6L4.b,"Use common, grade-appropriate Greek or Latin affixes and roots as clues to the meaning of a word (e.g., audience, auditory, audible)."
New York Standards,English,6,Language,6L4.c,"Consult reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation of a word or determine or clarify its precise meaning or its part of speech."
New York Standards,English,6,Language,6L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,6,Language,6L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,6,Language,6L5.a,"Interpret figurative language, including personification, in context."
New York Standards,English,6,Language,6L5.b,"Use the relationship between particular words (e.g., cause/effect, part/whole, item/category) to better understand each of the words."
New York Standards,English,6,Language,6L5.c,"Distinguish among the connotations of words with similar denotations (e.g., stingy, scrimping, economical, unwasteful, thrifty)."
New York Standards,English,6,Language,6L6,Acquire and accurately use general academic and content-specific words and phrases; apply vocabulary knowledge when considering a word or phrase important to comprehension or expression.
New York Standards,English,7,Language,7L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,7,Language,7L4.a,"Use context (e.g., the overall meaning of a sentence or paragraph; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,7,Language,7L4.b,"Use common, grade-appropriate Greek or Latin affixes and roots as clues to the meaning of a word (e.g., belligerent, bellicose, rebel)."
New York Standards,English,7,Language,7L4.c,"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation of a word or determine or clarify its precise meaning or its part of speech."
New York Standards,English,7,Language,7L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,7,Language,7L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,7,Language,7L5.a,"Interpret figurative language, including allusions, in context."
New York Standards,English,7,Language,7L5.b,"Use the relationship between particular words (e.g., synonym/antonym, analogy) to better understand each of the words."
New York Standards,English,7,Language,7L5.c,"Distinguish among the connotations of words with similar denotations (e.g., refined, respectful, polite, diplomatic, condescending)."
New York Standards,English,7,Language,7L6,Acquire and accurately use general academic and content-specific words and phrases; apply vocabulary knowledge when considering a word or phrase important to comprehension or expression.
New York Standards,English,8,Language,8L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,8,Language,8L4.a,"Use context (e.g., the overall meaning of a sentence or paragraph; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,8,Language,8L4.b,"Use common, grade-appropriate Greek or Latin affixes and roots as clues to the meaning of a word (e.g., precede, recede, secede)."
New York Standards,English,8,Language,8L4.c,"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation of a word or determine or clarify its precise meaning or its part of speech."
New York Standards,English,8,Language,8L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,8,Language,8L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,8,Language,8L5.a,Interpret figures of speech including irony and puns in context.
New York Standards,English,8,Language,8L5.b,Use the relationship between particular words to better understand each of the words.
New York Standards,English,8,Language,8L5.c,"Distinguish among the connotations of words with similar denotations (e.g., bullheaded, willful, firm, persistent, resolute)."
New York Standards,English,8,Language,8L6,Acquire and accurately use general academic and content-specific words and phrases; apply vocabulary knowledge when considering a word or phrase important to comprehension or expression.
New York Standards,English,9,Language,9-10L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,10,Language,9-10L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,9,Language,9-10L4.a,"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,10,Language,9-10L4.a,"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,9,Language,9-10L4.b,"Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., analyze, analysis, analytical; advocate, advocacy)."
New York Standards,English,10,Language,9-10L4.b,"Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., analyze, analysis, analytical; advocate, advocacy)."
New York Standards,English,9,Language,9-10L4.c,"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, or its etymology."
New York Standards,English,10,Language,9-10L4.c,"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, or its etymology."
New York Standards,English,9,Language,9-10L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,10,Language,9-10L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,9,Language,9-10L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,10,Language,9-10L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,9,Language,9-10L5.a,"Interpret figures of speech, including euphemism and oxymoron, in context and analyze their role in the text."
New York Standards,English,10,Language,9-10L5.a,"Interpret figures of speech, including euphemism and oxymoron, in context and analyze their role in the text."
New York Standards,English,9,Language,9-10L5.b,Analyze nuances in the meaning of words with similar denotations.
New York Standards,English,10,Language,9-10L5.b,Analyze nuances in the meaning of words with similar denotations.
New York Standards,English,9,Language,9-10L6,"Acquire and accurately use general academic and content-specific words and phrases, sufficient for reading, writing, speaking, and listening; demonstrate independence in applying vocabulary knowledge when considering a word or phrase important to comprehension or expression."
New York Standards,English,10,Language,9-10L6,"Acquire and accurately use general academic and content-specific words and phrases, sufficient for reading, writing, speaking, and listening; demonstrate independence in applying vocabulary knowledge when considering a word or phrase important to comprehension or expression."
New York Standards,English,11,Language,11-12L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,12,Language,11-12L4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases, choosing flexibly from a range of strategies."
New York Standards,English,11,Language,11-12L4.a,"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,12,Language,11-12L4.a,"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word's position or function in a sentence) as a clue to the meaning of a word or phrase."
New York Standards,English,11,Language,11-12L4.b,"Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., conceive, conception, conceivable)."
New York Standards,English,12,Language,11-12L4.b,"Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., conceive, conception, conceivable)."
New York Standards,English,11,Language,11-12L4.c,"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, its etymology, or its standard usage."
New York Standards,English,12,Language,11-12L4.c,"Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses) to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, its etymology, or its standard usage."
New York Standards,English,11,Language,11-12L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,12,Language,11-12L4.d,"Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary)."
New York Standards,English,11,Language,11-12L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,12,Language,11-12L5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings."
New York Standards,English,11,Language,11-12L5.a,"Interpret figures of speech, including hyperbole and paradox, in context and analyze their role in the text."
New York Standards,English,12,Language,11-12L5.a,"Interpret figures of speech, including hyperbole and paradox, in context and analyze their role in the text."
New York Standards,English,11,Language,11-12L5.b,Analyze nuances in the meaning of words with similar denotations.
New York Standards,English,12,Language,11-12L5.b,Analyze nuances in the meaning of words with similar denotations.
New York Standards,English,11,Language,11-12L6,"Acquire and accurately use general academic and content-specific words and phrases, sufficient for reading, writing, speaking, and listening at the college and career readiness level; demonstrate independence in applying vocabulary knowledge when considering a word or phrase important to comprehension or expression."
New York Standards,English,12,Language,11-12L6,"Acquire and accurately use general academic and content-specific words and phrases, sufficient for reading, writing, speaking, and listening at the college and career readiness level; demonstrate independence in applying vocabulary knowledge when considering a word or phrase important to comprehension or expression."
